  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\__init__.py", line 3009, in __init__
    doc = mupdf.fz_open_document(filename)
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\mupdf.py", line 50790, in fz_open_document
    return _mupdf.fz_open_document(filename)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
pymupdf.mupdf.FzErrorFormat: code=7: no objects found

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\maafushivaru_hub.py", line 1029, in _collect_receiving_report_pages
    doc = fitz.open(pdf_path)
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\__init__.py", line 3012, in __init__
    raise FileDataError(f'Failed to open file {filename!r}.') from e
pymupdf.FileDataError: Failed to open file 'C:\\Users\\STORESCHAMPIONS\\OneDrive - outrigger.com\\Desktop\\Roni\\New folder\\TEMP API PDFS\\._Scan_001.pdf'.
2026-06-19 08:24:22,297 [ERROR] Receiving page collection failed [C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\TEMP API PDFS\._Scan_001.pdf]:Failed to open file 'C:\\Users\\STORESCHAMPIONS\\OneDrive - outrigger.com\\Desktop\\Roni\\New folder\\TEMP API PDFS\\._Scan_001.pdf'.
Traceback (most recent call last):
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\__init__.py", line 3009, in __init__
    doc = mupdf.fz_open_document(filename)
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\mupdf.py", line 50790, in fz_open_document
    return _mupdf.fz_open_document(filename)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
pymupdf.mupdf.FzErrorFormat: code=7: no objects found

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
